,Accuracy of Logistic Regression Algorithm,Accuracy of LDA Algorithm,Accuracy of XgBoost,Accuracy of Random Forest,Black PPR RF,Black PPR XG,Black PPR LDA,Black PPR LR,White PPR RF,White PPR XG,White PPR LDA,White PPR LR,Black NPR RF,Black NPR XG,Black NPR LDA,Black NPR LR,White NPR RF,White NPR XG,White NPR LDA,White NPR LR,Black TPR RF,Black TPR XG,Black TPR LDA,Black TPR LR,White TPR RF,White TPR XG,White TPR LDA,White TPR LR,Black FPR RF,Black FPR XG,Black FPR LDA,Black FPR LR,White FPR RF,White FPR XG,White FPR LDA,White FPR LR,Black TNR RF,Black TNR XG,Black TNR LDA,Black TNR LR,White TNR RF,White TNR XG,White TNR LDA,White TNR LR,Black FNR RF,Black FNR XG,Black FNR LDA,Black FNR LR,White FNR RF,White FNR XG,White FNR LDA,White FNR LR,Black PPR among PP RF,Black PPR among PP XG,Black PPR among PP LDA,Black PPR among PP LR,White PPR among PP RF,White PPR among PP XG,White PPR among PP LDA,White PPR among PP LR,Black NPR among NP RF,Black NPR among NP XG,Black NPR among NP LDA,Black NPR among NP LR,White NPR among NP RF,White NPR among NP XG,White NPR among NP LDA,White NPR among NP LR,Black Accuracy under Random Forest,White Accuracy under Random Forest,White Accuracy under XG,Black Accuracy under XG,White Accuracy under LDA,Black Accuracy under LDA,White Accuracy under LR,Black Accuracy under LR
53,0.5436893203883495,0.7087378640776699,0.7281553398058253,0.6699029126213593,0.2982456140350877,0.3508771929824561,0.3333333333333333,0.12280701754385964,0.391304347826087,0.5,0.43478260869565216,0.10869565217391304,0.7017543859649122,0.6491228070175439,0.6666666666666666,0.8771929824561403,0.6086956521739131,0.5,0.5652173913043478,0.8913043478260869,0.22807017543859648,0.2807017543859649,0.22807017543859648,0.07017543859649122,0.30434782608695654,0.391304347826087,0.391304347826087,0.10869565217391304,0.07017543859649122,0.07017543859649122,0.10526315789473684,0.05263157894736842,0.08695652173913043,0.10869565217391304,0.043478260869565216,0.0,0.42105263157894735,0.42105263157894735,0.38596491228070173,0.43859649122807015,0.391304347826087,0.3695652173913043,0.43478260869565216,0.4782608695652174,0.2807017543859649,0.22807017543859648,0.2807017543859649,0.43859649122807015,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.41304347826086957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6491228070175439,0.6956521739130435,0.7608695652173914,0.7017543859649122,0.8260869565217391,0.6140350877192983,0.5869565217391305,0.5087719298245614
54,0.6019417475728155,0.7087378640776699,0.7184466019417476,0.7184466019417476,0.32727272727272727,0.2909090909090909,0.3090909090909091,0.36363636363636365,0.375,0.375,0.375,0.25,0.6727272727272727,0.7090909090909091,0.6909090909090909,0.6363636363636364,0.625,0.625,0.625,0.75,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.22916666666666666,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.14545454545454545,0.10909090909090909,0.12727272727272726,0.2727272727272727,0.14583333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5272727272727272,0.5636363636363636,0.5454545454545454,0.4,0.5,0.4791666666666667,0.4791666666666667,0.5625,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.23636363636363636,0.125,0.14583333333333334,0.14583333333333334,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7090909090909091,0.7291666666666666,0.6875,0.7454545454545455,0.6875,0.7272727272727273,0.7291666666666666,0.4909090909090909
55,0.6893203883495146,0.7281553398058253,0.7378640776699029,0.7281553398058253,0.2631578947368421,0.3157894736842105,0.3333333333333333,0.2982456140350877,0.41304347826086957,0.41304347826086957,0.3695652173913043,0.45652173913043476,0.7368421052631579,0.6842105263157895,0.6666666666666666,0.7017543859649122,0.5869565217391305,0.5869565217391305,0.6304347826086957,0.5434782608695652,0.15789473684210525,0.21052631578947367,0.22807017543859648,0.17543859649122806,0.32608695652173914,0.30434782608695654,0.2608695652173913,0.30434782608695654,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.12280701754385964,0.08695652173913043,0.10869565217391304,0.10869565217391304,0.15217391304347827,0.49122807017543857,0.49122807017543857,0.49122807017543857,0.47368421052631576,0.5,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.24561403508771928,0.19298245614035087,0.17543859649122806,0.22807017543859648,0.08695652173913043,0.10869565217391304,0.15217391304347827,0.10869565217391304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6491228070175439,0.8260869565217391,0.782608695652174,0.7017543859649122,0.7391304347826086,0.7192982456140351,0.7391304347826086,0.6491228070175439
56,0.7281553398058253,0.7475728155339806,0.7669902912621359,0.7864077669902912,0.16666666666666666,0.2833333333333333,0.21666666666666667,0.23333333333333334,0.3953488372093023,0.5116279069767442,0.4186046511627907,0.3488372093023256,0.8333333333333334,0.7166666666666667,0.7833333333333333,0.7666666666666667,0.6046511627906976,0.4883720930232558,0.5813953488372093,0.6511627906976745,0.11666666666666667,0.18333333333333332,0.13333333333333333,0.11666666666666667,0.3488372093023256,0.37209302325581395,0.32558139534883723,0.3023255813953488,0.05,0.1,0.08333333333333333,0.11666666666666667,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.65,0.6,0.6166666666666667,0.5833333333333334,0.46511627906976744,0.37209302325581395,0.4186046511627907,0.46511627906976744,0.18333333333333332,0.11666666666666667,0.16666666666666666,0.18333333333333332,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.18604651162790697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.813953488372093,0.7441860465116279,0.7833333333333333,0.7441860465116279,0.75,0.7674418604651163,0.7
57,0.6699029126213593,0.7378640776699029,0.7281553398058253,0.7669902912621359,0.34545454545454546,0.4,0.38181818181818183,0.38181818181818183,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.3541666666666667,0.6545454545454545,0.6,0.6181818181818182,0.6181818181818182,0.6041666666666666,0.6666666666666666,0.6666666666666666,0.6458333333333334,0.2909090909090909,0.2909090909090909,0.2727272727272727,0.2727272727272727,0.2708333333333333,0.22916666666666666,0.25,0.1875,0.05454545454545454,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.125,0.10416666666666667,0.08333333333333333,0.16666666666666666,0.509090909090909,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4583333333333333,0.4791666666666667,0.5,0.4166666666666667,0.14545454545454545,0.14545454545454545,0.16363636363636364,0.16363636363636364,0.14583333333333334,0.1875,0.16666666666666666,0.22916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7291666666666666,0.7083333333333334,0.7454545454545455,0.75,0.7272727272727273,0.6041666666666666,0.7272727272727273
58,0.6893203883495146,0.6407766990291263,0.6407766990291263,0.6893203883495146,0.27419354838709675,0.3870967741935484,0.3387096774193548,0.3387096774193548,0.3170731707317073,0.4146341463414634,0.34146341463414637,0.3170731707317073,0.7258064516129032,0.6129032258064516,0.6612903225806451,0.6612903225806451,0.6829268292682927,0.5853658536585366,0.6585365853658537,0.6829268292682927,0.1935483870967742,0.24193548387096775,0.22580645161290322,0.20967741935483872,0.21951219512195122,0.21951219512195122,0.17073170731707318,0.24390243902439024,0.08064516129032258,0.14516129032258066,0.11290322580645161,0.12903225806451613,0.0975609756097561,0.1951219512195122,0.17073170731707318,0.07317073170731707,0.46774193548387094,0.4032258064516129,0.43548387096774194,0.41935483870967744,0.5121951219512195,0.4146341463414634,0.43902439024390244,0.5365853658536586,0.25806451612903225,0.20967741935483872,0.22580645161290322,0.24193548387096775,0.17073170731707318,0.17073170731707318,0.21951219512195122,0.14634146341463414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6612903225806451,0.7317073170731707,0.6341463414634146,0.6451612903225806,0.6097560975609756,0.6612903225806451,0.7804878048780488,0.6290322580645161
59,0.6407766990291263,0.7475728155339806,0.7961165048543689,0.7184466019417476,0.2909090909090909,0.4,0.36363636363636365,0.2909090909090909,0.3958333333333333,0.4791666666666667,0.4166666666666667,0.2708333333333333,0.7090909090909091,0.6,0.6363636363636364,0.7090909090909091,0.6041666666666666,0.5208333333333334,0.5833333333333334,0.7291666666666666,0.23636363636363636,0.36363636363636365,0.2545454545454545,0.21818181818181817,0.2916666666666667,0.3333333333333333,0.3541666666666667,0.16666666666666666,0.05454545454545454,0.03636363636363636,0.10909090909090909,0.07272727272727272,0.10416666666666667,0.14583333333333334,0.0625,0.10416666666666667,0.509090909090909,0.5272727272727272,0.45454545454545453,0.4909090909090909,0.3958333333333333,0.3541666666666667,0.4375,0.3958333333333333,0.2,0.07272727272727272,0.18181818181818182,0.21818181818181817,0.20833333333333334,0.16666666666666666,0.14583333333333334,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7454545454545455,0.6875,0.6875,0.8909090909090909,0.7916666666666666,0.7090909090909091,0.5625,0.7090909090909091
60,0.6407766990291263,0.7572815533980582,0.7669902912621359,0.6990291262135923,0.1702127659574468,0.2553191489361702,0.2765957446808511,0.2127659574468085,0.44642857142857145,0.4642857142857143,0.42857142857142855,0.375,0.8297872340425532,0.7446808510638298,0.723404255319149,0.7872340425531915,0.5535714285714286,0.5357142857142857,0.5714285714285714,0.625,0.1276595744680851,0.2127659574468085,0.19148936170212766,0.1276595744680851,0.3392857142857143,0.375,0.375,0.26785714285714285,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.0851063829787234,0.10714285714285714,0.08928571428571429,0.05357142857142857,0.10714285714285714,0.5106382978723404,0.5106382978723404,0.46808510638297873,0.46808510638297873,0.4107142857142857,0.42857142857142855,0.4642857142857143,0.4107142857142857,0.3191489361702128,0.23404255319148937,0.2553191489361702,0.3191489361702128,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,0.75,0.8035714285714286,0.723404255319149,0.8392857142857143,0.6595744680851063,0.6785714285714286,0.5957446808510638
61,0.5922330097087378,0.6699029126213593,0.6601941747572816,0.6407766990291263,0.3582089552238806,0.373134328358209,0.373134328358209,0.29850746268656714,0.25,0.3888888888888889,0.3611111111111111,0.2777777777777778,0.6417910447761194,0.6268656716417911,0.6268656716417911,0.7014925373134329,0.75,0.6111111111111112,0.6388888888888888,0.7222222222222222,0.23880597014925373,0.2537313432835821,0.23880597014925373,0.1791044776119403,0.16666666666666666,0.25,0.2777777777777778,0.16666666666666666,0.11940298507462686,0.11940298507462686,0.13432835820895522,0.11940298507462686,0.08333333333333333,0.1388888888888889,0.08333333333333333,0.1111111111111111,0.40298507462686567,0.40298507462686567,0.3880597014925373,0.40298507462686567,0.4722222222222222,0.4166666666666667,0.4722222222222222,0.4444444444444444,0.23880597014925373,0.22388059701492538,0.23880597014925373,0.29850746268656714,0.2777777777777778,0.19444444444444445,0.16666666666666666,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6417910447761194,0.6388888888888888,0.6666666666666666,0.6567164179104478,0.75,0.6268656716417911,0.6111111111111112,0.582089552238806
62,0.7281553398058253,0.7184466019417476,0.7087378640776699,0.7378640776699029,0.2833333333333333,0.3333333333333333,0.2833333333333333,0.26666666666666666,0.4186046511627907,0.5116279069767442,0.46511627906976744,0.4186046511627907,0.7166666666666667,0.6666666666666666,0.7166666666666667,0.7333333333333333,0.5813953488372093,0.4883720930232558,0.5348837209302325,0.5813953488372093,0.16666666666666666,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.3488372093023256,0.37209302325581395,0.3488372093023256,0.32558139534883723,0.11666666666666667,0.15,0.11666666666666667,0.1,0.06976744186046512,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.5333333333333333,0.5,0.5333333333333333,0.55,0.4418604651162791,0.37209302325581395,0.3953488372093023,0.4186046511627907,0.18333333333333332,0.16666666666666666,0.18333333333333332,0.18333333333333332,0.13953488372093023,0.11627906976744186,0.13953488372093023,0.16279069767441862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7906976744186046,0.7441860465116279,0.6833333333333333,0.7441860465116279,0.7,0.7441860465116279,0.7166666666666667
63,0.6796116504854369,0.7281553398058253,0.7281553398058253,0.7184466019417476,0.288135593220339,0.3898305084745763,0.3728813559322034,0.3220338983050847,0.45454545454545453,0.5227272727272727,0.5454545454545454,0.45454545454545453,0.711864406779661,0.6101694915254238,0.6271186440677966,0.6779661016949152,0.5454545454545454,0.4772727272727273,0.45454545454545453,0.5454545454545454,0.2033898305084746,0.2711864406779661,0.288135593220339,0.22033898305084745,0.3409090909090909,0.36363636363636365,0.3409090909090909,0.29545454545454547,0.0847457627118644,0.11864406779661017,0.0847457627118644,0.1016949152542373,0.11363636363636363,0.1590909090909091,0.20454545454545456,0.1590909090909091,0.5084745762711864,0.4745762711864407,0.5084745762711864,0.4915254237288136,0.38636363636363635,0.3409090909090909,0.29545454545454547,0.3409090909090909,0.2033898305084746,0.13559322033898305,0.11864406779661017,0.1864406779661017,0.1590909090909091,0.13636363636363635,0.1590909090909091,0.20454545454545456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.711864406779661,0.7272727272727273,0.7045454545454546,0.7457627118644068,0.6363636363636364,0.7966101694915254,0.6363636363636364,0.711864406779661
64,0.6893203883495146,0.7475728155339806,0.7281553398058253,0.7087378640776699,0.296875,0.421875,0.34375,0.40625,0.38461538461538464,0.48717948717948717,0.41025641025641024,0.41025641025641024,0.703125,0.578125,0.65625,0.59375,0.6153846153846154,0.5128205128205128,0.5897435897435898,0.5897435897435898,0.203125,0.28125,0.25,0.25,0.3076923076923077,0.358974358974359,0.3333333333333333,0.3076923076923077,0.09375,0.140625,0.09375,0.15625,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.484375,0.4375,0.484375,0.421875,0.4358974358974359,0.38461538461538464,0.4358974358974359,0.41025641025641024,0.21875,0.140625,0.171875,0.171875,0.1794871794871795,0.1282051282051282,0.15384615384615385,0.1794871794871795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.7435897435897436,0.7435897435897436,0.71875,0.7692307692307693,0.734375,0.717948717948718,0.671875
65,0.6310679611650486,0.6796116504854369,0.7378640776699029,0.6796116504854369,0.328125,0.359375,0.359375,0.28125,0.41025641025641024,0.46153846153846156,0.41025641025641024,0.3076923076923077,0.671875,0.640625,0.640625,0.71875,0.5897435897435898,0.5384615384615384,0.5897435897435898,0.6923076923076923,0.21875,0.265625,0.234375,0.1875,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.23076923076923078,0.109375,0.09375,0.125,0.09375,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.4375,0.453125,0.421875,0.453125,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.234375,0.1875,0.21875,0.265625,0.20512820512820512,0.15384615384615385,0.20512820512820512,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65625,0.717948717948718,0.7692307692307693,0.71875,0.717948717948718,0.65625,0.6153846153846154,0.640625
66,0.6116504854368932,0.7475728155339806,0.7572815533980582,0.7572815533980582,0.375,0.48214285714285715,0.48214285714285715,0.4642857142857143,0.3191489361702128,0.3617021276595745,0.2978723404255319,0.19148936170212766,0.625,0.5178571428571429,0.5178571428571429,0.5357142857142857,0.6808510638297872,0.6382978723404256,0.7021276595744681,0.8085106382978723,0.2857142857142857,0.3392857142857143,0.3392857142857143,0.25,0.2765957446808511,0.2978723404255319,0.2553191489361702,0.14893617021276595,0.08928571428571429,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.44642857142857145,0.39285714285714285,0.39285714285714285,0.32142857142857145,0.5106382978723404,0.48936170212765956,0.5106382978723404,0.5106382978723404,0.17857142857142858,0.125,0.125,0.21428571428571427,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.2978723404255319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7321428571428571,0.7872340425531915,0.7872340425531915,0.7321428571428571,0.7659574468085106,0.7321428571428571,0.6595744680851063,0.5714285714285714
67,0.7184466019417476,0.7766990291262136,0.8058252427184466,0.7475728155339806,0.3384615384615385,0.38461538461538464,0.4,0.3230769230769231,0.3684210526315789,0.23684210526315788,0.23684210526315788,0.3157894736842105,0.6615384615384615,0.6153846153846154,0.6,0.676923076923077,0.631578947368421,0.7631578947368421,0.7631578947368421,0.6842105263157895,0.26153846153846155,0.3076923076923077,0.3230769230769231,0.23076923076923078,0.23684210526315788,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.09230769230769231,0.13157894736842105,0.02631578947368421,0.07894736842105263,0.10526315789473684,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.49230769230769234,0.47368421052631576,0.5789473684210527,0.5263157894736842,0.5,0.15384615384615385,0.1076923076923077,0.09230769230769231,0.18461538461538463,0.15789473684210525,0.18421052631578946,0.23684210526315788,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.7105263157894737,0.7894736842105263,0.8153846153846154,0.6842105263157895,0.8307692307692308,0.7105263157894737,0.7230769230769231
68,0.5922330097087378,0.7669902912621359,0.7572815533980582,0.6893203883495146,0.3018867924528302,0.32075471698113206,0.2641509433962264,0.09433962264150944,0.44,0.44,0.48,0.22,0.6981132075471698,0.6792452830188679,0.7358490566037735,0.9056603773584906,0.56,0.56,0.52,0.78,0.22641509433962265,0.2830188679245283,0.22641509433962265,0.07547169811320754,0.3,0.32,0.38,0.14,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.14,0.12,0.1,0.08,0.4339622641509434,0.4716981132075472,0.4716981132075472,0.49056603773584906,0.42,0.44,0.46,0.48,0.2641509433962264,0.20754716981132076,0.2641509433962264,0.41509433962264153,0.14,0.12,0.06,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.660377358490566,0.72,0.76,0.7547169811320755,0.84,0.6981132075471698,0.62,0.5660377358490566
69,0.6213592233009708,0.6601941747572816,0.7087378640776699,0.6407766990291263,0.36507936507936506,0.3492063492063492,0.36507936507936506,0.36507936507936506,0.35,0.45,0.35,0.3,0.6349206349206349,0.6507936507936508,0.6349206349206349,0.6349206349206349,0.65,0.55,0.65,0.7,0.2222222222222222,0.23809523809523808,0.2222222222222222,0.2222222222222222,0.225,0.325,0.25,0.175,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.125,0.125,0.1,0.125,0.4126984126984127,0.4444444444444444,0.4126984126984127,0.4126984126984127,0.425,0.425,0.45,0.425,0.2222222222222222,0.20634920634920634,0.2222222222222222,0.2222222222222222,0.225,0.125,0.2,0.275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6349206349206349,0.65,0.75,0.6825396825396826,0.7,0.6349206349206349,0.6,0.6349206349206349
70,0.6796116504854369,0.7184466019417476,0.7281553398058253,0.7378640776699029,0.2916666666666667,0.3958333333333333,0.3333333333333333,0.375,0.41818181818181815,0.45454545454545453,0.4909090909090909,0.34545454545454546,0.7083333333333334,0.6041666666666666,0.6666666666666666,0.625,0.5818181818181818,0.5454545454545454,0.509090909090909,0.6545454545454545,0.20833333333333334,0.25,0.22916666666666666,0.25,0.32727272727272727,0.34545454545454546,0.34545454545454546,0.23636363636363636,0.08333333333333333,0.14583333333333334,0.10416666666666667,0.125,0.09090909090909091,0.10909090909090909,0.14545454545454545,0.10909090909090909,0.5,0.4375,0.4791666666666667,0.4583333333333333,0.43636363636363634,0.41818181818181815,0.38181818181818183,0.41818181818181815,0.20833333333333334,0.16666666666666666,0.1875,0.16666666666666666,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.23636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,0.7636363636363637,0.7636363636363637,0.6875,0.7272727272727273,0.7083333333333334,0.6545454545454545,0.7083333333333334
71,0.6310679611650486,0.7475728155339806,0.7766990291262136,0.6990291262135923,0.27586206896551724,0.3103448275862069,0.3275862068965517,0.22413793103448276,0.24444444444444444,0.3333333333333333,0.37777777777777777,0.1111111111111111,0.7241379310344828,0.6896551724137931,0.6724137931034483,0.7758620689655172,0.7555555555555555,0.6666666666666666,0.6222222222222222,0.8888888888888888,0.1724137931034483,0.22413793103448276,0.20689655172413793,0.10344827586206896,0.15555555555555556,0.24444444444444444,0.26666666666666666,0.06666666666666667,0.10344827586206896,0.08620689655172414,0.1206896551724138,0.1206896551724138,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.044444444444444446,0.5344827586206896,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.5333333333333333,0.5333333333333333,0.5111111111111111,0.5777777777777777,0.1896551724137931,0.13793103448275862,0.15517241379310345,0.25862068965517243,0.2222222222222222,0.13333333333333333,0.1111111111111111,0.3111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7068965517241379,0.6888888888888889,0.7777777777777778,0.7758620689655172,0.7777777777777778,0.7241379310344828,0.6444444444444445,0.6206896551724138
72,0.7184466019417476,0.6796116504854369,0.7281553398058253,0.6893203883495146,0.3114754098360656,0.3770491803278688,0.3442622950819672,0.09836065573770492,0.38095238095238093,0.38095238095238093,0.40476190476190477,0.09523809523809523,0.6885245901639344,0.6229508196721312,0.6557377049180327,0.9016393442622951,0.6190476190476191,0.6190476190476191,0.5952380952380952,0.9047619047619048,0.21311475409836064,0.2459016393442623,0.22950819672131148,0.08196721311475409,0.16666666666666666,0.21428571428571427,0.16666666666666666,0.09523809523809523,0.09836065573770492,0.13114754098360656,0.11475409836065574,0.01639344262295082,0.21428571428571427,0.16666666666666666,0.23809523809523808,0.0,0.47540983606557374,0.4426229508196721,0.45901639344262296,0.5573770491803278,0.5238095238095238,0.5714285714285714,0.5,0.7380952380952381,0.21311475409836064,0.18032786885245902,0.19672131147540983,0.3442622950819672,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6885245901639344,0.6904761904761905,0.7857142857142857,0.6885245901639344,0.6666666666666666,0.6885245901639344,0.8333333333333334,0.639344262295082
73,0.6213592233009708,0.6990291262135923,0.7669902912621359,0.7281553398058253,0.24193548387096775,0.25806451612903225,0.2903225806451613,0.3064516129032258,0.34146341463414637,0.4146341463414634,0.2926829268292683,0.36585365853658536,0.7580645161290323,0.7419354838709677,0.7096774193548387,0.6935483870967742,0.6585365853658537,0.5853658536585366,0.7073170731707317,0.6341463414634146,0.1774193548387097,0.1935483870967742,0.1935483870967742,0.16129032258064516,0.24390243902439024,0.3170731707317073,0.1951219512195122,0.1951219512195122,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.14516129032258066,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.17073170731707318,0.5645161290322581,0.5645161290322581,0.532258064516129,0.4838709677419355,0.4634146341463415,0.4634146341463415,0.4634146341463415,0.3902439024390244,0.1935483870967742,0.1774193548387097,0.1774193548387097,0.20967741935483872,0.1951219512195122,0.12195121951219512,0.24390243902439024,0.24390243902439024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7419354838709677,0.7073170731707317,0.7804878048780488,0.7580645161290323,0.6585365853658537,0.7258064516129032,0.5853658536585366,0.6451612903225806
74,0.6019417475728155,0.6893203883495146,0.6796116504854369,0.6990291262135923,0.4307692307692308,0.38461538461538464,0.3384615384615385,0.4461538461538462,0.3684210526315789,0.39473684210526316,0.5,0.4473684210526316,0.5692307692307692,0.6153846153846154,0.6615384615384615,0.5538461538461539,0.631578947368421,0.6052631578947368,0.5,0.5526315789473685,0.2923076923076923,0.27692307692307694,0.24615384615384617,0.26153846153846155,0.2894736842105263,0.2631578947368421,0.34210526315789475,0.2631578947368421,0.13846153846153847,0.1076923076923077,0.09230769230769231,0.18461538461538463,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.4307692307692308,0.46153846153846156,0.47692307692307695,0.38461538461538464,0.3684210526315789,0.3157894736842105,0.2894736842105263,0.2631578947368421,0.13846153846153847,0.15384615384615385,0.18461538461538463,0.16923076923076924,0.2631578947368421,0.2894736842105263,0.21052631578947367,0.2894736842105263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7230769230769231,0.6578947368421053,0.5789473684210527,0.7384615384615385,0.631578947368421,0.7230769230769231,0.5263157894736842,0.6461538461538462
75,0.7087378640776699,0.7184466019417476,0.7572815533980582,0.7184466019417476,0.288135593220339,0.3389830508474576,0.3728813559322034,0.3559322033898305,0.22727272727272727,0.29545454545454547,0.29545454545454547,0.3409090909090909,0.711864406779661,0.6610169491525424,0.6271186440677966,0.6440677966101694,0.7727272727272727,0.7045454545454546,0.7045454545454546,0.6590909090909091,0.2542372881355932,0.3050847457627119,0.288135593220339,0.2542372881355932,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.22727272727272727,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.1016949152542373,0.09090909090909091,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.5084745762711864,0.5084745762711864,0.4576271186440678,0.4406779661016949,0.5227272727272727,0.5,0.5,0.5,0.2033898305084746,0.15254237288135594,0.1694915254237288,0.2033898305084746,0.25,0.20454545454545456,0.20454545454545456,0.1590909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7627118644067796,0.6590909090909091,0.6818181818181818,0.8135593220338984,0.6818181818181818,0.7457627118644068,0.7272727272727273,0.6949152542372882
