,LRPrivPPR,LRProtPPR,LRPrivNPR,LRProtNPR,LDAPrivPPR,LDAProtPPR,LDAPrivNPR,LDAProtNPR,XGPrivPPR,XGProtPPR,XGPrivNPR,XGProtNPR,RFPrivPPR,RFProtPPR,RFPrivNPR,RFProtNPR
127,0.21428571428571427,0.3770491803278688,0.7857142857142857,0.6229508196721312,0.2857142857142857,0.39344262295081966,0.7142857142857143,0.6065573770491803,0.3333333333333333,0.45901639344262296,0.6666666666666666,0.5409836065573771,0.2857142857142857,0.39344262295081966,0.7142857142857143,0.6065573770491803
128,0.18421052631578946,0.16923076923076924,0.8157894736842105,0.8307692307692308,0.2631578947368421,0.27692307692307694,0.7368421052631579,0.7230769230769231,0.3157894736842105,0.3384615384615385,0.6842105263157895,0.6615384615384615,0.2894736842105263,0.2923076923076923,0.7105263157894737,0.7076923076923077
129,0.1794871794871795,0.3125,0.8205128205128205,0.6875,0.2564102564102564,0.390625,0.7435897435897436,0.609375,0.3333333333333333,0.453125,0.6666666666666666,0.546875,0.1794871794871795,0.375,0.8205128205128205,0.625
130,0.27906976744186046,0.26666666666666666,0.7209302325581395,0.7333333333333333,0.3488372093023256,0.26666666666666666,0.6511627906976745,0.7333333333333333,0.37209302325581395,0.35,0.627906976744186,0.65,0.3023255813953488,0.2833333333333333,0.6976744186046512,0.7166666666666667
131,0.3111111111111111,0.3103448275862069,0.6888888888888889,0.6896551724137931,0.35555555555555557,0.29310344827586204,0.6444444444444445,0.7068965517241379,0.37777777777777777,0.3275862068965517,0.6222222222222222,0.6724137931034483,0.3333333333333333,0.3275862068965517,0.6666666666666666,0.6724137931034483
132,0.23809523809523808,0.11475409836065574,0.7619047619047619,0.8852459016393442,0.4523809523809524,0.3114754098360656,0.5476190476190477,0.6885245901639344,0.40476190476190477,0.26229508196721313,0.5952380952380952,0.7377049180327869,0.4523809523809524,0.18032786885245902,0.5476190476190477,0.819672131147541
133,0.38235294117647056,0.2898550724637681,0.6176470588235294,0.7101449275362319,0.29411764705882354,0.3188405797101449,0.7058823529411765,0.6811594202898551,0.4117647058823529,0.4057971014492754,0.5882352941176471,0.5942028985507246,0.38235294117647056,0.2608695652173913,0.6176470588235294,0.7391304347826086
134,0.3409090909090909,0.22033898305084745,0.6590909090909091,0.7796610169491526,0.4318181818181818,0.2542372881355932,0.5681818181818182,0.7457627118644068,0.5,0.2033898305084746,0.5,0.7966101694915254,0.4772727272727273,0.2033898305084746,0.5227272727272727,0.7966101694915254
135,0.15555555555555556,0.1724137931034483,0.8444444444444444,0.8275862068965517,0.4,0.3793103448275862,0.6,0.6206896551724138,0.4,0.3793103448275862,0.6,0.6206896551724138,0.37777777777777777,0.3448275862068966,0.6222222222222222,0.6551724137931034
136,0.325,0.30158730158730157,0.675,0.6984126984126984,0.5,0.3333333333333333,0.5,0.6666666666666666,0.4,0.3333333333333333,0.6,0.6666666666666666,0.3,0.25396825396825395,0.7,0.746031746031746
137,0.18421052631578946,0.18461538461538463,0.8157894736842105,0.8153846153846154,0.2631578947368421,0.35384615384615387,0.7368421052631579,0.6461538461538462,0.2894736842105263,0.4461538461538462,0.7105263157894737,0.5538461538461539,0.18421052631578946,0.3076923076923077,0.8157894736842105,0.6923076923076923
138,0.2978723404255319,0.25,0.7021276595744681,0.75,0.3829787234042553,0.30357142857142855,0.6170212765957447,0.6964285714285714,0.40425531914893614,0.39285714285714285,0.5957446808510638,0.6071428571428571,0.40425531914893614,0.32142857142857145,0.5957446808510638,0.6785714285714286
139,0.20512820512820512,0.171875,0.7948717948717948,0.828125,0.4358974358974359,0.375,0.5641025641025641,0.625,0.5128205128205128,0.359375,0.48717948717948717,0.640625,0.3333333333333333,0.421875,0.6666666666666666,0.578125
140,0.39622641509433965,0.42,0.6037735849056604,0.58,0.4339622641509434,0.44,0.5660377358490566,0.56,0.49056603773584906,0.42,0.5094339622641509,0.58,0.4528301886792453,0.46,0.5471698113207547,0.54
141,0.2765957446808511,0.3392857142857143,0.723404255319149,0.6607142857142857,0.3404255319148936,0.39285714285714285,0.6595744680851063,0.6071428571428571,0.3617021276595745,0.32142857142857145,0.6382978723404256,0.6785714285714286,0.3404255319148936,0.32142857142857145,0.6595744680851063,0.6785714285714286
142,0.32432432432432434,0.3939393939393939,0.6756756756756757,0.6060606060606061,0.3783783783783784,0.4696969696969697,0.6216216216216216,0.5303030303030303,0.40540540540540543,0.3787878787878788,0.5945945945945946,0.6212121212121212,0.35135135135135137,0.3939393939393939,0.6486486486486487,0.6060606060606061
143,0.3888888888888889,0.26865671641791045,0.6111111111111112,0.7313432835820896,0.3888888888888889,0.31343283582089554,0.6111111111111112,0.6865671641791045,0.4166666666666667,0.417910447761194,0.5833333333333334,0.582089552238806,0.4722222222222222,0.3283582089552239,0.5277777777777778,0.6716417910447762
