,Logistic Regression Priviledged Rate,Logistic Regression Discriminated Rate,LDA Priviledged Rate,LDA Discriminated Rate,XG Priviledged Rate,XG Discriminated Rate,Decision Tree Priviledged Rate,Decision Tree Discriminated Rate,RF Priviledged Rate,RF Discriminated Rate
113,0.21052631578947367,0.3484848484848485,0.3269230769230769,0.36923076923076925,0.3018867924528302,0.390625,0.38,0.48333333333333334,0.3018867924528302,0.2714285714285714
114,0.39215686274509803,0.22972972972972974,0.6136363636363636,0.3,0.7317073170731707,0.21333333333333335,0.6511627906976745,0.4,0.5777777777777777,0.21333333333333335
115,0.11290322580645161,0.18181818181818182,0.4375,0.3787878787878788,0.40816326530612246,0.3582089552238806,0.35294117647058826,0.3582089552238806,0.4375,0.3382352941176471
116,0.22857142857142856,0.30158730158730157,0.34375,0.28125,0.3230769230769231,0.26153846153846155,0.4827586206896552,0.17142857142857143,0.2835820895522388,0.18840579710144928
117,0.3269230769230769,0.35714285714285715,0.2545454545454545,0.35714285714285715,0.35294117647058826,0.417910447761194,0.4375,0.37681159420289856,0.2777777777777778,0.3013698630136986
118,0.2222222222222222,0.16216216216216217,0.2833333333333333,0.16216216216216217,0.3050847457627119,0.1780821917808219,0.4528301886792453,0.3870967741935484,0.3050847457627119,0.19444444444444445
119,0.23404255319148937,0.1590909090909091,0.3488372093023256,0.36,0.4146341463414634,0.3246753246753247,0.28888888888888886,0.3972602739726027,0.38095238095238093,0.3246753246753247
120,0.08571428571428572,0.07865168539325842,0.16923076923076924,0.24675324675324675,0.26666666666666666,0.3150684931506849,0.38181818181818183,0.5,0.13432835820895522,0.2631578947368421
121,0.23333333333333334,0.14864864864864866,0.34545454545454546,0.2878787878787879,0.48,0.328125,0.39622641509433965,0.4406779661016949,0.37037037037037035,0.328125
122,0.32075471698113206,0.27631578947368424,0.2962962962962963,0.29333333333333333,0.2727272727272727,0.27631578947368424,0.25,0.27631578947368424,0.22807017543859648,0.22784810126582278
123,0.3684210526315789,0.19736842105263158,0.3,0.2638888888888889,0.3,0.28169014084507044,0.3448275862068966,0.3188405797101449,0.25806451612903225,0.21333333333333335
124,0.2916666666666667,0.32894736842105265,0.3191489361702128,0.24691358024691357,0.3191489361702128,0.3116883116883117,0.4090909090909091,0.3466666666666667,0.2916666666666667,0.23170731707317074
125,0.3333333333333333,0.35294117647058826,0.5111111111111111,0.4153846153846154,0.4166666666666667,0.3142857142857143,0.6585365853658537,0.373134328358209,0.5111111111111111,0.3333333333333333
126,0.28846153846153844,0.2597402597402597,0.3958333333333333,0.3472222222222222,0.3958333333333333,0.4264705882352941,0.3137254901960784,0.5901639344262295,0.24074074074074073,0.36619718309859156
