,RFA,RFB,RFC,RFD,RFE,RFF,RFG,RFH,LDA,LDB,LDC,LDD,LDE,LDF,LDG,LDH,XGA,XGB,XGC,XGD,XGE,XGF,XGG,XGH,LRA,LRB,LRC,LRD,LRE,LRF,LRG,LRH
77,0.023809523809523808,0.18032786885245902,0.5476190476190477,0.4098360655737705,0.2619047619047619,0.2459016393442623,0.16666666666666666,0.16393442622950818,0.09523809523809523,0.09836065573770492,0.47619047619047616,0.4918032786885246,0.23809523809523808,0.22950819672131148,0.19047619047619047,0.18032786885245902,0.09523809523809523,0.13114754098360656,0.47619047619047616,0.45901639344262296,0.30952380952380953,0.21311475409836064,0.11904761904761904,0.19672131147540983,0.09523809523809523,0.18032786885245902,0.47619047619047616,0.4098360655737705,0.2857142857142857,0.22950819672131148,0.14285714285714285,0.18032786885245902
78,0.09302325581395349,0.06666666666666667,0.4186046511627907,0.5166666666666667,0.3488372093023256,0.2,0.13953488372093023,0.21666666666666667,0.11627906976744186,0.06666666666666667,0.3953488372093023,0.5166666666666667,0.32558139534883723,0.23333333333333334,0.16279069767441862,0.18333333333333332,0.11627906976744186,0.11666666666666667,0.3953488372093023,0.4666666666666667,0.3488372093023256,0.23333333333333334,0.13953488372093023,0.18333333333333332,0.06976744186046512,0.11666666666666667,0.4418604651162791,0.4666666666666667,0.32558139534883723,0.11666666666666667,0.16279069767441862,0.3
79,0.11627906976744186,0.06666666666666667,0.4186046511627907,0.4666666666666667,0.32558139534883723,0.2833333333333333,0.13953488372093023,0.18333333333333332,0.11627906976744186,0.18333333333333332,0.4186046511627907,0.35,0.3488372093023256,0.3,0.11627906976744186,0.16666666666666666,0.13953488372093023,0.16666666666666666,0.3953488372093023,0.36666666666666664,0.3023255813953488,0.31666666666666665,0.16279069767441862,0.15,0.11627906976744186,0.11666666666666667,0.4186046511627907,0.4166666666666667,0.2558139534883721,0.23333333333333334,0.20930232558139536,0.23333333333333334
80,0.1,0.07547169811320754,0.46,0.4716981132075472,0.34,0.20754716981132076,0.1,0.24528301886792453,0.16,0.09433962264150944,0.4,0.4528301886792453,0.36,0.2830188679245283,0.08,0.16981132075471697,0.22,0.05660377358490566,0.34,0.49056603773584906,0.38,0.3018867924528302,0.06,0.1509433962264151,0.06,0.018867924528301886,0.5,0.5283018867924528,0.14,0.11320754716981132,0.3,0.33962264150943394
81,0.12121212121212122,0.18571428571428572,0.5454545454545454,0.4142857142857143,0.21212121212121213,0.18571428571428572,0.12121212121212122,0.21428571428571427,0.09090909090909091,0.1,0.5757575757575758,0.5,0.24242424242424243,0.17142857142857143,0.09090909090909091,0.22857142857142856,0.09090909090909091,0.12857142857142856,0.5757575757575758,0.4714285714285714,0.21212121212121213,0.22857142857142856,0.12121212121212122,0.17142857142857143,0.09090909090909091,0.14285714285714285,0.5757575757575758,0.45714285714285713,0.15151515151515152,0.12857142857142856,0.18181818181818182,0.2714285714285714
82,0.14634146341463414,0.06451612903225806,0.34146341463414637,0.5,0.3902439024390244,0.16129032258064516,0.12195121951219512,0.27419354838709675,0.14634146341463414,0.12903225806451613,0.34146341463414637,0.43548387096774194,0.3902439024390244,0.1774193548387097,0.12195121951219512,0.25806451612903225,0.0975609756097561,0.0967741935483871,0.3902439024390244,0.46774193548387094,0.4146341463414634,0.20967741935483872,0.0975609756097561,0.22580645161290322,0.04878048780487805,0.08064516129032258,0.43902439024390244,0.4838709677419355,0.17073170731707318,0.03225806451612903,0.34146341463414637,0.4032258064516129
83,0.14893617021276595,0.07142857142857142,0.40425531914893614,0.6428571428571429,0.23404255319148937,0.14285714285714285,0.2127659574468085,0.14285714285714285,0.14893617021276595,0.10714285714285714,0.40425531914893614,0.6071428571428571,0.2553191489361702,0.17857142857142858,0.19148936170212766,0.10714285714285714,0.1276595744680851,0.17857142857142858,0.425531914893617,0.5357142857142857,0.2978723404255319,0.17857142857142858,0.14893617021276595,0.10714285714285714,0.0851063829787234,0.125,0.46808510638297873,0.5892857142857143,0.19148936170212766,0.10714285714285714,0.2553191489361702,0.17857142857142858
84,0.0975609756097561,0.08064516129032258,0.43902439024390244,0.5806451612903226,0.3170731707317073,0.12903225806451613,0.14634146341463414,0.20967741935483872,0.0975609756097561,0.11290322580645161,0.43902439024390244,0.5483870967741935,0.34146341463414637,0.14516129032258066,0.12195121951219512,0.1935483870967742,0.12195121951219512,0.0967741935483871,0.4146341463414634,0.5645161290322581,0.3170731707317073,0.16129032258064516,0.14634146341463414,0.1774193548387097,0.12195121951219512,0.12903225806451613,0.4146341463414634,0.532258064516129,0.3170731707317073,0.0967741935483871,0.14634146341463414,0.24193548387096775
85,0.19148936170212766,0.07142857142857142,0.48936170212765956,0.4642857142857143,0.23404255319148937,0.23214285714285715,0.0851063829787234,0.23214285714285715,0.1276595744680851,0.08928571428571429,0.5531914893617021,0.44642857142857145,0.23404255319148937,0.32142857142857145,0.0851063829787234,0.14285714285714285,0.1276595744680851,0.10714285714285714,0.5531914893617021,0.42857142857142855,0.23404255319148937,0.2857142857142857,0.0851063829787234,0.17857142857142858,0.2127659574468085,0.08928571428571429,0.46808510638297873,0.44642857142857145,0.2127659574468085,0.25,0.10638297872340426,0.21428571428571427
86,0.10638297872340426,0.08928571428571429,0.5106382978723404,0.42857142857142855,0.2978723404255319,0.21428571428571427,0.0851063829787234,0.26785714285714285,0.1702127659574468,0.08928571428571429,0.44680851063829785,0.42857142857142855,0.3191489361702128,0.25,0.06382978723404255,0.23214285714285715,0.1702127659574468,0.07142857142857142,0.44680851063829785,0.44642857142857145,0.3191489361702128,0.30357142857142855,0.06382978723404255,0.17857142857142858,0.19148936170212766,0.125,0.425531914893617,0.39285714285714285,0.3191489361702128,0.19642857142857142,0.06382978723404255,0.2857142857142857
87,0.16279069767441862,0.06666666666666667,0.37209302325581395,0.48333333333333334,0.2558139534883721,0.16666666666666666,0.20930232558139536,0.2833333333333333,0.16279069767441862,0.13333333333333333,0.37209302325581395,0.4166666666666667,0.2558139534883721,0.23333333333333334,0.20930232558139536,0.21666666666666667,0.16279069767441862,0.08333333333333333,0.37209302325581395,0.4666666666666667,0.23255813953488372,0.23333333333333334,0.23255813953488372,0.21666666666666667,0.16279069767441862,0.08333333333333333,0.37209302325581395,0.4666666666666667,0.20930232558139536,0.18333333333333332,0.2558139534883721,0.26666666666666666
88,0.024390243902439025,0.1935483870967742,0.5365853658536586,0.43548387096774194,0.17073170731707318,0.14516129032258066,0.2682926829268293,0.22580645161290322,0.024390243902439025,0.1774193548387097,0.5365853658536586,0.45161290322580644,0.24390243902439024,0.14516129032258066,0.1951219512195122,0.22580645161290322,0.07317073170731707,0.27419354838709675,0.4878048780487805,0.3548387096774194,0.21951219512195122,0.1774193548387097,0.21951219512195122,0.1935483870967742,0.024390243902439025,0.16129032258064516,0.5365853658536586,0.46774193548387094,0.14634146341463414,0.0967741935483871,0.2926829268292683,0.27419354838709675
89,0.10869565217391304,0.07017543859649122,0.45652173913043476,0.38596491228070173,0.2391304347826087,0.22807017543859648,0.1956521739130435,0.3157894736842105,0.13043478260869565,0.10526315789473684,0.43478260869565216,0.3508771929824561,0.30434782608695654,0.21052631578947367,0.13043478260869565,0.3333333333333333,0.10869565217391304,0.12280701754385964,0.45652173913043476,0.3333333333333333,0.2391304347826087,0.2982456140350877,0.1956521739130435,0.24561403508771928,0.08695652173913043,0.03508771929824561,0.4782608695652174,0.42105263157894735,0.13043478260869565,0.17543859649122806,0.30434782608695654,0.3684210526315789
90,0.09523809523809523,0.06557377049180328,0.4523809523809524,0.5081967213114754,0.3333333333333333,0.29508196721311475,0.11904761904761904,0.13114754098360656,0.09523809523809523,0.09836065573770492,0.4523809523809524,0.47540983606557374,0.35714285714285715,0.2786885245901639,0.09523809523809523,0.14754098360655737,0.07142857142857142,0.09836065573770492,0.47619047619047616,0.47540983606557374,0.38095238095238093,0.2459016393442623,0.07142857142857142,0.18032786885245902,0.023809523809523808,0.09836065573770492,0.5238095238095238,0.47540983606557374,0.2857142857142857,0.22950819672131148,0.16666666666666666,0.19672131147540983
91,0.14583333333333334,0.09090909090909091,0.3333333333333333,0.5272727272727272,0.3125,0.21818181818181817,0.20833333333333334,0.16363636363636364,0.1875,0.14545454545454545,0.2916666666666667,0.4727272727272727,0.375,0.23636363636363636,0.14583333333333334,0.14545454545454545,0.16666666666666666,0.10909090909090909,0.3125,0.509090909090909,0.3541666666666667,0.2727272727272727,0.16666666666666666,0.10909090909090909,0.08333333333333333,0.01818181818181818,0.3958333333333333,0.6,0.16666666666666666,0.10909090909090909,0.3541666666666667,0.2727272727272727
